model,assignment,question_id,emotion,personality,conscientiousness,openness,extraversion,passed,revised,overrevised,calls,prompt_tokens,completion_tokens,total_tokens
qwen2.5-32b-awq,shared54,abc329_f,sadness,HHH,H,H,H,0,0,0,3,4468,963,5431
qwen2.5-32b-awq,shared54,abc330_d,sadness,HHH,H,H,H,0,1,0,8,19632,4876,24508
qwen2.5-32b-awq,shared54,abc331_c,sadness,HHH,H,H,H,1,0,0,3,5628,1083,6711
qwen2.5-32b-awq,shared54,abc331_e,sadness,HHH,H,H,H,0,1,0,8,21104,4801,25905
qwen2.5-32b-awq,shared54,abc333_a,sadness,HHH,H,H,H,1,0,0,3,2205,396,2601
qwen2.5-32b-awq,shared54,abc333_d,sadness,HHH,H,H,H,0,1,0,8,18918,4476,23394
qwen2.5-32b-awq,shared54,abc335_c,sadness,HHH,H,H,H,0,1,0,8,16199,5026,21225
qwen2.5-32b-awq,shared54,abc337_b,sadness,HHH,H,H,H,0,1,0,7,16475,4954,21429
qwen2.5-32b-awq,shared54,abc337_d,sadness,HHH,H,H,H,0,1,0,8,21631,5544,27175
qwen2.5-32b-awq,shared54,abc338_a,sadness,HHH,H,H,H,1,1,1,5,5649,1238,6887
qwen2.5-32b-awq,shared54,abc338_e,sadness,HHH,H,H,H,0,1,0,8,17216,5449,22665
qwen2.5-32b-awq,shared54,abc339_b,sadness,HHH,H,H,H,1,0,0,3,4713,1371,6084
qwen2.5-32b-awq,shared54,abc339_d,sadness,HHH,H,H,H,0,1,0,8,20038,5813,25851
qwen2.5-32b-awq,shared54,abc340_d,sadness,HHH,H,H,H,1,0,0,3,5562,1150,6712
qwen2.5-32b-awq,shared54,abc341_b,sadness,HHH,H,H,H,0,1,1,5,9183,1823,11006
qwen2.5-32b-awq,shared54,abc341_c,sadness,HHH,H,H,H,0,0,0,3,6182,1280,7462
qwen2.5-32b-awq,shared54,abc341_d,sadness,HHH,H,H,H,1,0,0,3,4374,1337,5711
qwen2.5-32b-awq,shared54,abc341_f,sadness,HHH,H,H,H,0,1,0,8,25031,6325,31356
qwen2.5-32b-awq,shared54,abc342_a,sadness,HHH,H,H,H,1,1,1,8,9717,2335,12052
qwen2.5-32b-awq,shared54,abc342_b,sadness,HHH,H,H,H,1,0,0,3,4848,1167,6015
qwen2.5-32b-awq,shared54,abc342_d,sadness,HHH,H,H,H,0,1,0,8,14511,4536,19047
qwen2.5-32b-awq,shared54,abc343_d,sadness,HHH,H,H,H,0,1,0,7,16224,2788,19012
qwen2.5-32b-awq,shared54,abc345_b,sadness,HHH,H,H,H,1,1,1,5,7821,1929,9750
qwen2.5-32b-awq,shared54,abc345_d,sadness,HHH,H,H,H,0,1,0,5,11970,3472,15442
qwen2.5-32b-awq,shared54,abc346_b,sadness,HHH,H,H,H,0,1,0,8,17514,6443,23957
qwen2.5-32b-awq,shared54,abc347_a,sadness,HHH,H,H,H,1,0,0,3,3523,782,4305
qwen2.5-32b-awq,shared54,abc348_a,sadness,HHH,H,H,H,1,0,0,3,2675,589,3264
qwen2.5-32b-awq,shared54,abc348_c,sadness,HHH,H,H,H,1,0,0,3,4209,971,5180
qwen2.5-32b-awq,shared54,abc349_c,sadness,HHH,H,H,H,0,0,0,3,4155,1253,5408
qwen2.5-32b-awq,shared54,abc349_d,sadness,HHH,H,H,H,0,1,0,8,24787,5511,30298
qwen2.5-32b-awq,shared54,abc349_e,sadness,HHH,H,H,H,0,1,0,8,20755,5252,26007
qwen2.5-32b-awq,shared54,abc351_a,sadness,HHH,H,H,H,1,1,1,5,8180,1412,9592
qwen2.5-32b-awq,shared54,abc352_b,sadness,HHH,H,H,H,1,0,0,3,4372,1028,5400
qwen2.5-32b-awq,shared54,abc352_e,sadness,HHH,H,H,H,0,1,0,5,12664,3183,15847
qwen2.5-32b-awq,shared54,abc353_a,sadness,HHH,H,H,H,1,0,0,3,3689,940,4629
qwen2.5-32b-awq,shared54,abc354_a,sadness,HHH,H,H,H,1,1,1,8,11161,1631,12792
qwen2.5-32b-awq,shared54,abc354_b,sadness,HHH,H,H,H,1,0,0,3,4759,971,5730
qwen2.5-32b-awq,shared54,abc354_c,sadness,HHH,H,H,H,1,0,0,3,4586,1011,5597
qwen2.5-32b-awq,shared54,abc354_d,sadness,HHH,H,H,H,0,1,0,8,16267,3977,20244
qwen2.5-32b-awq,shared54,abc355_c,sadness,HHH,H,H,H,1,0,0,3,4785,1354,6139
qwen2.5-32b-awq,shared54,abc355_d,sadness,HHH,H,H,H,0,1,0,5,8358,2245,10603
qwen2.5-32b-awq,shared54,abc355_e,sadness,HHH,H,H,H,0,1,0,8,20120,5115,25235
qwen2.5-32b-awq,shared54,abc356_e,sadness,HHH,H,H,H,0,1,0,8,17176,4297,21473
qwen2.5-32b-awq,shared54,abc358_a,sadness,HHH,H,H,H,1,0,0,3,2737,585,3322
qwen2.5-32b-awq,shared54,abc359_d,sadness,HHH,H,H,H,0,1,0,8,22631,8843,31474
qwen2.5-32b-awq,shared54,abc360_a,sadness,HHH,H,H,H,1,1,1,8,11670,3955,15625
qwen2.5-32b-awq,shared54,abc360_b,sadness,HHH,H,H,H,1,0,0,3,3722,974,4696
qwen2.5-32b-awq,shared54,abc360_c,sadness,HHH,H,H,H,0,0,0,3,4913,1245,6158
qwen2.5-32b-awq,shared54,abc360_e,sadness,HHH,H,H,H,0,1,0,8,18920,5994,24914
qwen2.5-32b-awq,shared54,abc363_e,sadness,HHH,H,H,H,0,1,0,5,12650,3016,15666
qwen2.5-32b-awq,shared54,abc364_f,sadness,HHH,H,H,H,0,1,0,7,18915,4985,23900
qwen2.5-32b-awq,shared54,abc365_c,sadness,HHH,H,H,H,1,0,0,3,4667,1200,5867
qwen2.5-32b-awq,shared54,abc365_d,sadness,HHH,H,H,H,0,1,0,8,16569,5217,21786
qwen2.5-32b-awq,shared54,abc366_a,sadness,HHH,H,H,H,1,0,0,3,3351,786,4137
qwen2.5-32b-awq,shared54,abc366_c,sadness,HHH,H,H,H,1,0,0,3,4653,1013,5666
qwen2.5-32b-awq,shared54,abc366_f,sadness,HHH,H,H,H,0,0,0,3,4707,1108,5815
qwen2.5-32b-awq,shared54,abc366_g,sadness,HHH,H,H,H,0,1,0,8,23933,8525,32458
qwen2.5-32b-awq,shared54,abc367_a,sadness,HHH,H,H,H,1,0,0,3,3543,773,4316
qwen2.5-32b-awq,shared54,abc367_e,sadness,HHH,H,H,H,0,1,0,8,20085,6420,26505
qwen2.5-32b-awq,shared54,abc368_c,sadness,HHH,H,H,H,0,1,0,8,19246,4441,23687
qwen2.5-32b-awq,shared54,abc369_b,sadness,HHH,H,H,H,1,0,0,3,5022,1375,6397
qwen2.5-32b-awq,shared54,abc369_c,sadness,HHH,H,H,H,0,1,0,8,16830,3987,20817
qwen2.5-32b-awq,shared54,abc370_a,sadness,HHH,H,H,H,1,1,1,5,5463,879,6342
qwen2.5-32b-awq,shared54,abc370_b,sadness,HHH,H,H,H,0,1,0,8,15153,3597,18750
qwen2.5-32b-awq,shared54,abc371_d,sadness,HHH,H,H,H,1,0,0,3,5091,1266,6357
qwen2.5-32b-awq,shared54,abc371_f,sadness,HHH,H,H,H,0,1,0,8,24038,5205,29243
qwen2.5-32b-awq,shared54,abc372_d,sadness,HHH,H,H,H,0,1,0,8,16825,4325,21150
qwen2.5-32b-awq,shared54,abc373_e,sadness,HHH,H,H,H,0,1,0,8,19388,5401,24789
qwen2.5-32b-awq,shared54,abc374_g,sadness,HHH,H,H,H,0,1,0,8,18010,5814,23824
qwen2.5-32b-awq,shared54,abc375_b,sadness,HHH,H,H,H,0,1,0,8,18587,2817,21404
qwen2.5-32b-awq,shared54,abc375_d,sadness,HHH,H,H,H,1,1,0,8,15088,5362,20450
qwen2.5-32b-awq,shared54,abc376_e,sadness,HHH,H,H,H,0,1,0,8,23987,7654,31641
qwen2.5-32b-awq,shared54,abc376_f,sadness,HHH,H,H,H,0,0,0,3,6114,1645,7759
qwen2.5-32b-awq,shared54,abc377_b,sadness,HHH,H,H,H,1,1,1,5,7854,1417,9271
qwen2.5-32b-awq,shared54,abc377_c,sadness,HHH,H,H,H,0,1,0,8,19263,5539,24802
qwen2.5-32b-awq,shared54,abc377_e,sadness,HHH,H,H,H,0,1,0,7,17146,3615,20761
qwen2.5-32b-awq,shared54,abc379_a,sadness,HHH,H,H,H,1,0,0,3,3596,923,4519
qwen2.5-32b-awq,shared54,abc379_d,sadness,HHH,H,H,H,0,1,0,8,18135,4717,22852
qwen2.5-32b-awq,shared54,abc379_g,sadness,HHH,H,H,H,0,1,0,8,21517,8289,29806
qwen2.5-32b-awq,shared54,abc380_b,sadness,HHH,H,H,H,1,0,0,3,3392,791,4183
qwen2.5-32b-awq,shared54,abc380_d,sadness,HHH,H,H,H,0,1,0,8,20374,5695,26069
qwen2.5-32b-awq,shared54,abc381_a,sadness,HHH,H,H,H,1,0,0,3,4075,1005,5080
qwen2.5-32b-awq,shared54,abc382_b,sadness,HHH,H,H,H,1,1,0,5,8511,1867,10378
qwen2.5-32b-awq,shared54,abc383_e,sadness,HHH,H,H,H,0,1,0,8,22687,6310,28997
qwen2.5-32b-awq,shared54,abc385_d,sadness,HHH,H,H,H,1,1,1,7,18648,5239,23887
qwen2.5-32b-awq,shared54,abc386_b,sadness,HHH,H,H,H,1,0,0,3,3678,906,4584
qwen2.5-32b-awq,shared54,abc386_c,sadness,HHH,H,H,H,1,0,0,3,4243,1126,5369
qwen2.5-32b-awq,shared54,abc387_c,sadness,HHH,H,H,H,0,1,0,8,16406,5651,22057
qwen2.5-32b-awq,shared54,abc388_f,sadness,HHH,H,H,H,0,1,0,8,19637,6320,25957
qwen2.5-32b-awq,shared54,abc389_a,sadness,HHH,H,H,H,1,1,1,5,5170,1173,6343
qwen2.5-32b-awq,shared54,abc389_d,sadness,HHH,H,H,H,0,1,0,5,6972,2032,9004
qwen2.5-32b-awq,shared54,abc391_a,sadness,HHH,H,H,H,1,1,1,8,9591,1739,11330
qwen2.5-32b-awq,shared54,abc391_f,sadness,HHH,H,H,H,0,1,0,5,13085,2669,15754
qwen2.5-32b-awq,shared54,abc392_b,sadness,HHH,H,H,H,1,0,0,3,3998,956,4954
qwen2.5-32b-awq,shared54,abc392_f,sadness,HHH,H,H,H,0,1,0,8,13567,3395,16962
qwen2.5-32b-awq,shared54,abc392_g,sadness,HHH,H,H,H,0,1,0,8,13000,2929,15929
qwen2.5-32b-awq,shared54,abc393_e,sadness,HHH,H,H,H,0,0,0,3,4633,939,5572
qwen2.5-32b-awq,shared54,abc393_f,sadness,HHH,H,H,H,0,1,0,8,19950,6474,26424
qwen2.5-32b-awq,shared54,abc394_a,sadness,HHH,H,H,H,1,0,0,3,2821,526,3347
qwen2.5-32b-awq,shared54,abc394_b,sadness,HHH,H,H,H,1,0,0,3,2739,492,3231
qwen2.5-32b-awq,shared54,abc394_e,sadness,HHH,H,H,H,0,1,0,8,21152,6288,27440
qwen2.5-32b-awq,shared54,abc396_a,sadness,HHH,H,H,H,1,0,0,3,3899,776,4675
qwen2.5-32b-awq,shared54,abc396_e,sadness,HHH,H,H,H,0,1,0,8,25426,7981,33407
qwen2.5-32b-awq,shared54,abc399_c,sadness,HHH,H,H,H,1,0,0,3,4189,1162,5351
qwen2.5-32b-awq,shared54,abc400_e,sadness,HHH,H,H,H,0,1,0,8,19751,7051,26802
qwen2.5-32b-awq,shared54,arc181_b,sadness,HHH,H,H,H,0,1,0,8,20896,6941,27837
qwen2.5-32b-awq,shared54,arc181_c,sadness,HHH,H,H,H,0,1,0,8,25745,6725,32470
qwen2.5-32b-awq,shared54,arc182_c,sadness,HHH,H,H,H,0,1,0,8,18464,6971,25435
qwen2.5-32b-awq,shared54,arc183_d,sadness,HHH,H,H,H,0,1,0,8,24949,6383,31332
qwen2.5-32b-awq,shared54,arc185_e,sadness,HHH,H,H,H,0,1,0,8,19862,5053,24915
qwen2.5-32b-awq,shared54,arc186_b,sadness,HHH,H,H,H,0,1,0,8,19692,7502,27194
qwen2.5-32b-awq,shared54,arc186_c,sadness,HHH,H,H,H,0,1,0,8,25214,6856,32070
qwen2.5-32b-awq,shared54,arc188_d,sadness,HHH,H,H,H,0,1,0,8,23779,7104,30883
qwen2.5-32b-awq,shared54,arc189_c,sadness,HHH,H,H,H,0,1,0,8,27300,7457,34757
qwen2.5-32b-awq,shared54,arc189_d,sadness,HHH,H,H,H,0,1,0,8,20837,5604,26441
qwen2.5-32b-awq,shared54,arc190_a,sadness,HHH,H,H,H,0,1,0,8,25367,7873,33240
qwen2.5-32b-awq,shared54,arc190_c,sadness,HHH,H,H,H,0,1,0,8,32141,7464,39605
qwen2.5-32b-awq,shared54,arc191_a,sadness,HHH,H,H,H,0,1,0,8,17302,5096,22398
qwen2.5-32b-awq,shared54,arc192_a,sadness,HHH,H,H,H,0,1,0,8,20007,5450,25457
qwen2.5-32b-awq,shared54,arc193_a,sadness,HHH,H,H,H,1,0,0,3,6303,1214,7517
qwen2.5-32b-awq,shared54,arc193_b,sadness,HHH,H,H,H,0,1,0,8,21749,7272,29021
qwen2.5-32b-awq,shared54,arc194_a,sadness,HHH,H,H,H,0,1,0,8,18466,5452,23918
qwen2.5-32b-awq,shared54,arc194_b,sadness,HHH,H,H,H,0,1,0,8,13583,3314,16897
qwen2.5-32b-awq,shared54,arc195_c,sadness,HHH,H,H,H,0,1,0,8,21082,4621,25703
qwen2.5-32b-awq,shared54,arc195_d,sadness,HHH,H,H,H,0,1,0,8,18384,5456,23840
qwen2.5-32b-awq,shared54,1873_A,sadness,LLL,L,L,L,1,1,1,8,10567,1362,11929
qwen2.5-32b-awq,shared54,1873_D,sadness,LLL,L,L,L,1,1,1,8,13387,3032,16419
qwen2.5-32b-awq,shared54,1883_B,sadness,LLL,L,L,L,1,0,0,3,4703,784,5487
qwen2.5-32b-awq,shared54,1883_C,sadness,LLL,L,L,L,0,1,0,8,19161,3188,22349
qwen2.5-32b-awq,shared54,1899_B,sadness,LLL,L,L,L,1,1,1,5,10891,1725,12616
qwen2.5-32b-awq,shared54,2777,sadness,LLL,L,L,L,0,1,0,8,14176,1818,15994
qwen2.5-32b-awq,shared54,2784,sadness,LLL,L,L,L,0,1,0,8,14345,4155,18500
qwen2.5-32b-awq,shared54,2808,sadness,LLL,L,L,L,0,1,1,8,14474,3494,17968
qwen2.5-32b-awq,shared54,2811,sadness,LLL,L,L,L,0,1,1,8,9824,1527,11351
qwen2.5-32b-awq,shared54,2812,sadness,LLL,L,L,L,1,0,0,3,3062,494,3556
qwen2.5-32b-awq,shared54,2816,sadness,LLL,L,L,L,1,1,1,8,11069,1792,12861
qwen2.5-32b-awq,shared54,2817,sadness,LLL,L,L,L,0,1,1,8,11692,1927,13619
qwen2.5-32b-awq,shared54,2825,sadness,LLL,L,L,L,1,0,0,3,3737,485,4222
qwen2.5-32b-awq,shared54,2833,sadness,LLL,L,L,L,0,1,0,8,14998,2771,17769
qwen2.5-32b-awq,shared54,2847,sadness,LLL,L,L,L,1,1,1,8,11040,1467,12507
qwen2.5-32b-awq,shared54,2849,sadness,LLL,L,L,L,0,1,0,8,12694,1809,14503
qwen2.5-32b-awq,shared54,2868,sadness,LLL,L,L,L,1,1,1,8,11283,2208,13491
qwen2.5-32b-awq,shared54,2870,sadness,LLL,L,L,L,0,1,0,8,12811,3025,15836
qwen2.5-32b-awq,shared54,2882,sadness,LLL,L,L,L,0,1,0,8,11353,2512,13865
qwen2.5-32b-awq,shared54,2886,sadness,LLL,L,L,L,1,1,1,5,5940,877,6817
qwen2.5-32b-awq,shared54,2902,sadness,LLL,L,L,L,1,1,1,8,10885,2129,13014
qwen2.5-32b-awq,shared54,2915,sadness,LLL,L,L,L,1,1,1,7,11464,1679,13143
qwen2.5-32b-awq,shared54,2919,sadness,LLL,L,L,L,0,1,1,8,12360,1846,14206
qwen2.5-32b-awq,shared54,2921,sadness,LLL,L,L,L,0,1,0,8,14417,3371,17788
qwen2.5-32b-awq,shared54,2952,sadness,LLL,L,L,L,0,1,0,8,14351,3156,17507
qwen2.5-32b-awq,shared54,2954,sadness,LLL,L,L,L,1,0,0,3,4337,809,5146
qwen2.5-32b-awq,shared54,2955,sadness,LLL,L,L,L,1,0,0,3,3471,704,4175
qwen2.5-32b-awq,shared54,2977,sadness,LLL,L,L,L,1,0,0,3,3220,406,3626
qwen2.5-32b-awq,shared54,2998,sadness,LLL,L,L,L,1,1,1,7,9024,1552,10576
qwen2.5-32b-awq,shared54,3024,sadness,LLL,L,L,L,0,1,0,8,16226,4199,20425
qwen2.5-32b-awq,shared54,3025,sadness,LLL,L,L,L,0,1,0,8,13522,2543,16065
qwen2.5-32b-awq,shared54,3032,sadness,LLL,L,L,L,0,1,0,5,8043,1223,9266
qwen2.5-32b-awq,shared54,3044,sadness,LLL,L,L,L,0,1,1,8,10976,1428,12404
qwen2.5-32b-awq,shared54,3055,sadness,LLL,L,L,L,1,1,1,7,8532,1400,9932
qwen2.5-32b-awq,shared54,3166,sadness,LLL,L,L,L,0,1,0,8,13819,2230,16049
qwen2.5-32b-awq,shared54,3188,sadness,LLL,L,L,L,1,0,0,3,3784,681,4465
qwen2.5-32b-awq,shared54,3192,sadness,LLL,L,L,L,1,1,1,8,12006,1919,13925
qwen2.5-32b-awq,shared54,3193,sadness,LLL,L,L,L,1,1,1,8,11443,1533,12976
qwen2.5-32b-awq,shared54,3195,sadness,LLL,L,L,L,1,1,1,8,9560,1013,10573
qwen2.5-32b-awq,shared54,3203,sadness,LLL,L,L,L,0,1,0,8,22416,5634,28050
qwen2.5-32b-awq,shared54,3213,sadness,LLL,L,L,L,1,1,1,8,11880,2829,14709
qwen2.5-32b-awq,shared54,3220,sadness,LLL,L,L,L,1,1,1,8,11820,1384,13204
qwen2.5-32b-awq,shared54,3223,sadness,LLL,L,L,L,0,1,0,8,12391,2589,14980
qwen2.5-32b-awq,shared54,3225,sadness,LLL,L,L,L,1,1,1,5,7330,1072,8402
qwen2.5-32b-awq,shared54,3229,sadness,LLL,L,L,L,0,0,0,3,5190,1011,6201
qwen2.5-32b-awq,shared54,3243,sadness,LLL,L,L,L,0,1,0,8,15556,2876,18432
qwen2.5-32b-awq,shared54,3246,sadness,LLL,L,L,L,1,0,0,3,3392,385,3777
qwen2.5-32b-awq,shared54,3249,sadness,LLL,L,L,L,1,1,1,8,12137,2088,14225
qwen2.5-32b-awq,shared54,3251,sadness,LLL,L,L,L,1,1,1,5,6355,1033,7388
qwen2.5-32b-awq,shared54,3261,sadness,LLL,L,L,L,0,1,0,8,13394,1508,14902
qwen2.5-32b-awq,shared54,3263,sadness,LLL,L,L,L,1,1,1,7,11122,1852,12974
qwen2.5-32b-awq,shared54,3265,sadness,LLL,L,L,L,1,1,1,8,13172,2224,15396
qwen2.5-32b-awq,shared54,3269,sadness,LLL,L,L,L,1,0,0,3,3963,672,4635
qwen2.5-32b-awq,shared54,3298,sadness,LLL,L,L,L,0,1,0,8,11011,1859,12870
qwen2.5-32b-awq,shared54,3312,sadness,LLL,L,L,L,1,1,1,7,8904,1218,10122
qwen2.5-32b-awq,shared54,3324,sadness,LLL,L,L,L,1,1,1,5,5453,817,6270
qwen2.5-32b-awq,shared54,3329,sadness,LLL,L,L,L,1,1,1,7,10880,1733,12613
qwen2.5-32b-awq,shared54,3345,sadness,LLL,L,L,L,0,1,0,8,16182,3346,19528
qwen2.5-32b-awq,shared54,3362,sadness,LLL,L,L,L,0,1,0,8,12998,2687,15685
qwen2.5-32b-awq,shared54,3388,sadness,LLL,L,L,L,1,1,0,5,7261,1121,8382
qwen2.5-32b-awq,shared54,3394,sadness,LLL,L,L,L,0,1,0,8,10854,2517,13371
qwen2.5-32b-awq,shared54,3402,sadness,LLL,L,L,L,0,1,0,8,17631,4301,21932
qwen2.5-32b-awq,shared54,3408,sadness,LLL,L,L,L,0,1,0,7,7774,1396,9170
qwen2.5-32b-awq,shared54,3412,sadness,LLL,L,L,L,1,1,1,8,10559,1508,12067
qwen2.5-32b-awq,shared54,3421,sadness,LLL,L,L,L,0,1,1,8,10530,1968,12498
qwen2.5-32b-awq,shared54,3426,sadness,LLL,L,L,L,1,0,0,3,3666,551,4217
qwen2.5-32b-awq,shared54,3464,sadness,LLL,L,L,L,0,1,0,8,13285,1771,15056
qwen2.5-32b-awq,shared54,3471,sadness,LLL,L,L,L,1,1,1,5,7358,988,8346
qwen2.5-32b-awq,shared54,3476,sadness,LLL,L,L,L,1,1,1,8,9916,1921,11837
qwen2.5-32b-awq,shared54,3478,sadness,LLL,L,L,L,0,1,0,8,15292,4115,19407
qwen2.5-32b-awq,shared54,3490,sadness,LLL,L,L,L,0,1,0,8,10450,1418,11868
qwen2.5-32b-awq,shared54,3495,sadness,LLL,L,L,L,1,1,1,8,13271,2249,15520
qwen2.5-32b-awq,shared54,3496,sadness,LLL,L,L,L,0,1,0,8,16842,4383,21225
qwen2.5-32b-awq,shared54,3510,sadness,LLL,L,L,L,0,1,0,8,10378,1693,12071
qwen2.5-32b-awq,shared54,3515,sadness,LLL,L,L,L,0,1,0,8,10818,1920,12738
qwen2.5-32b-awq,shared54,3517,sadness,LLL,L,L,L,0,1,0,8,13001,2047,15048
qwen2.5-32b-awq,shared54,3518,sadness,LLL,L,L,L,0,1,0,8,11068,1629,12697
qwen2.5-32b-awq,shared54,3527,sadness,LLL,L,L,L,0,1,0,8,13405,2532,15937
qwen2.5-32b-awq,shared54,3534,sadness,LLL,L,L,L,0,1,0,8,11665,1955,13620
qwen2.5-32b-awq,shared54,3535,sadness,LLL,L,L,L,0,1,0,8,12618,2126,14744
qwen2.5-32b-awq,shared54,3551,sadness,LLL,L,L,L,0,1,0,8,15201,2003,17204
qwen2.5-32b-awq,shared54,3555,sadness,LLL,L,L,L,0,1,1,8,11218,1976,13194
qwen2.5-32b-awq,shared54,3559,sadness,LLL,L,L,L,0,1,0,8,12529,2422,14951
qwen2.5-32b-awq,shared54,3560,sadness,LLL,L,L,L,0,0,0,3,5489,1199,6688
qwen2.5-32b-awq,shared54,3567,sadness,LLL,L,L,L,1,1,1,5,6212,959,7171
qwen2.5-32b-awq,shared54,3571,sadness,LLL,L,L,L,0,1,0,8,13787,3287,17074
qwen2.5-32b-awq,shared54,3603,sadness,LLL,L,L,L,0,1,0,8,13162,2441,15603
qwen2.5-32b-awq,shared54,3605,sadness,LLL,L,L,L,0,1,1,8,12628,1552,14180
qwen2.5-32b-awq,shared54,3607,sadness,LLL,L,L,L,0,1,0,8,12017,2777,14794
qwen2.5-32b-awq,shared54,3621,sadness,LLL,L,L,L,0,1,1,8,12226,2408,14634
qwen2.5-32b-awq,shared54,3629,sadness,LLL,L,L,L,0,1,0,8,12294,2433,14727
qwen2.5-32b-awq,shared54,3637,sadness,LLL,L,L,L,0,1,0,7,9292,1484,10776
qwen2.5-32b-awq,shared54,3647,sadness,LLL,L,L,L,0,1,0,8,17381,3674,21055
qwen2.5-32b-awq,shared54,3648,sadness,LLL,L,L,L,0,1,0,8,20598,4225,24823
qwen2.5-32b-awq,shared54,3649,sadness,LLL,L,L,L,0,1,0,8,15446,3848,19294
qwen2.5-32b-awq,shared54,3657,sadness,LLL,L,L,L,0,1,0,8,17581,3240,20821
qwen2.5-32b-awq,shared54,3674,sadness,LLL,L,L,L,0,1,0,8,13668,2287,15955
qwen2.5-32b-awq,shared54,3676,sadness,LLL,L,L,L,1,1,1,5,4783,747,5530
qwen2.5-32b-awq,shared54,3680,sadness,LLL,L,L,L,0,1,0,8,11640,2218,13858
qwen2.5-32b-awq,shared54,3683,sadness,LLL,L,L,L,0,1,0,8,10324,1862,12186
qwen2.5-32b-awq,shared54,3686,sadness,LLL,L,L,L,0,1,0,8,10531,1730,12261
qwen2.5-32b-awq,shared54,3696,sadness,LLL,L,L,L,0,1,0,8,15127,3433,18560
qwen2.5-32b-awq,shared54,3700,sadness,LLL,L,L,L,0,1,0,8,12609,1767,14376
qwen2.5-32b-awq,shared54,3702,sadness,LLL,L,L,L,1,1,1,8,12986,2466,15452
qwen2.5-32b-awq,shared54,3704,sadness,LLL,L,L,L,1,0,0,3,3550,593,4143
qwen2.5-32b-awq,shared54,3709,sadness,LLL,L,L,L,1,1,1,7,8896,1540,10436
qwen2.5-32b-awq,shared54,3714,sadness,LLL,L,L,L,0,1,0,8,11809,1796,13605
qwen2.5-32b-awq,shared54,3722,sadness,LLL,L,L,L,0,1,0,8,13859,3498,17357
qwen2.5-32b-awq,shared54,3731,sadness,LLL,L,L,L,1,1,1,5,6268,950,7218
qwen2.5-32b-awq,shared54,3736,sadness,LLL,L,L,L,1,1,1,7,10212,2087,12299
qwen2.5-32b-awq,shared54,3743,sadness,LLL,L,L,L,0,1,0,8,14683,3134,17817
qwen2.5-32b-awq,shared54,3744,sadness,LLL,L,L,L,0,1,0,8,13615,2019,15634
qwen2.5-32b-awq,shared54,3751,sadness,LLL,L,L,L,0,1,0,8,12323,2494,14817
qwen2.5-32b-awq,shared54,3771,sadness,LLL,L,L,L,0,1,0,8,11348,1994,13342
qwen2.5-32b-awq,shared54,3785,sadness,LLL,L,L,L,0,1,0,8,16258,4170,20428
qwen2.5-32b-awq,shared54,3786,sadness,LLL,L,L,L,0,1,0,8,13635,3049,16684
qwen2.5-32b-awq,shared54,3793,sadness,LLL,L,L,L,0,1,0,8,12012,2160,14172
qwen2.5-32b-awq,shared54,abc301_b,sadness,LLL,L,L,L,1,1,1,8,13221,2746,15967
qwen2.5-32b-awq,shared54,abc301_e,sadness,LLL,L,L,L,0,1,0,8,18018,4787,22805
qwen2.5-32b-awq,shared54,abc302_e,sadness,LLL,L,L,L,0,1,0,8,14301,2456,16757
qwen2.5-32b-awq,shared54,abc303_a,sadness,LLL,L,L,L,1,1,1,5,6709,1153,7862
qwen2.5-32b-awq,shared54,abc303_b,sadness,LLL,L,L,L,1,0,0,3,5056,871,5927
qwen2.5-32b-awq,shared54,abc303_d,sadness,LLL,L,L,L,0,1,0,8,13269,2185,15454
qwen2.5-32b-awq,shared54,abc303_e,sadness,LLL,L,L,L,0,1,0,8,20206,6985,27191
qwen2.5-32b-awq,shared54,abc304_a,sadness,LLL,L,L,L,0,1,0,8,11957,2127,14084
qwen2.5-32b-awq,shared54,abc307_a,sadness,LLL,L,L,L,1,1,1,5,7797,1016,8813
qwen2.5-32b-awq,shared54,abc307_b,sadness,LLL,L,L,L,1,0,0,3,3619,679,4298
qwen2.5-32b-awq,shared54,abc309_c,sadness,LLL,L,L,L,0,1,0,8,19408,2359,21767
qwen2.5-32b-awq,shared54,abc309_d,sadness,LLL,L,L,L,0,1,0,8,22384,7301,29685
qwen2.5-32b-awq,shared54,abc309_e,sadness,LLL,L,L,L,0,1,0,8,13902,2575,16477
qwen2.5-32b-awq,shared54,abc310_b,sadness,LLL,L,L,L,0,1,0,8,21866,2949,24815
qwen2.5-32b-awq,shared54,abc310_c,sadness,LLL,L,L,L,1,1,1,8,12063,2474,14537
qwen2.5-32b-awq,shared54,abc310_f,sadness,LLL,L,L,L,0,1,0,8,17295,4501,21796
qwen2.5-32b-awq,shared54,abc311_b,sadness,LLL,L,L,L,1,1,1,5,7434,1275,8709
qwen2.5-32b-awq,shared54,abc312_e,sadness,LLL,L,L,L,0,1,0,8,18914,2842,21756
qwen2.5-32b-awq,shared54,abc312_f,sadness,LLL,L,L,L,0,1,0,8,15423,2913,18336
qwen2.5-32b-awq,shared54,abc313_a,sadness,LLL,L,L,L,0,1,0,8,9719,1589,11308
qwen2.5-32b-awq,shared54,abc315_b,sadness,LLL,L,L,L,1,0,0,3,3811,620,4431
qwen2.5-32b-awq,shared54,abc315_c,sadness,LLL,L,L,L,1,1,1,8,12646,2629,15275
qwen2.5-32b-awq,shared54,abc315_d,sadness,LLL,L,L,L,0,1,0,8,13317,3127,16444
