model,assignment,question_id,emotion,personality,conscientiousness,openness,extraversion,revised,bleu,calls,prompt_tokens,completion_tokens,total_tokens
qwen2.5-32b-awq,shared54,3039,disgust,HLH,H,L,H,1,3.13,11,19743,2575,22318
qwen2.5-32b-awq,shared54,12449,disgust,HLH,H,L,H,1,5.07,6,10943,1439,12382
qwen2.5-32b-awq,shared54,3169,disgust,HLH,H,L,H,1,3.33,12,17120,2234,19354
qwen2.5-32b-awq,shared54,11763,disgust,HLH,H,L,H,0,25.125,3,3614,788,4402
qwen2.5-32b-awq,shared54,11270,disgust,HLH,H,L,H,1,7.21,11,20005,2368,22373
qwen2.5-32b-awq,shared54,8667,disgust,HLH,H,L,H,1,9.36,6,9843,1130,10973
qwen2.5-32b-awq,shared54,1423,disgust,HLH,H,L,H,1,27.89,11,24267,2397,26664
qwen2.5-32b-awq,shared54,15054,disgust,HLH,H,L,H,1,7.9399999999999995,9,75948,2160,78108
qwen2.5-32b-awq,shared54,17571,disgust,HLH,H,L,H,1,6.16,6,7731,1147,8878
qwen2.5-32b-awq,shared54,4090,disgust,HLH,H,L,H,1,5.88,9,29870,1937,31807
qwen2.5-32b-awq,shared54,12403,disgust,HLH,H,L,H,1,3.4050000000000002,8,12145,2103,14248
qwen2.5-32b-awq,shared54,2582,disgust,HLH,H,L,H,1,6.16,8,10064,1621,11685
qwen2.5-32b-awq,shared54,18089,disgust,HLH,H,L,H,1,9.73,12,20041,2524,22565
qwen2.5-32b-awq,shared54,9606,disgust,HLH,H,L,H,0,5.02,3,3293,560,3853
qwen2.5-32b-awq,shared54,11850,disgust,HLH,H,L,H,0,56.62,3,3770,714,4484
qwen2.5-32b-awq,shared54,6300,disgust,HLH,H,L,H,1,4.29,9,25954,2085,28039
qwen2.5-32b-awq,shared54,2279,disgust,HLH,H,L,H,1,7.74,12,19233,2299,21532
qwen2.5-32b-awq,shared54,1501,disgust,HLH,H,L,H,1,5.09,10,14418,2246,16664
qwen2.5-32b-awq,shared54,7467,disgust,HLH,H,L,H,1,5.295,11,20089,3013,23102
qwen2.5-32b-awq,shared54,9482,disgust,HLH,H,L,H,1,4.53,9,9188,1788,10976
qwen2.5-32b-awq,shared54,2614,disgust,HLH,H,L,H,1,3.42,10,13449,2094,15543
qwen2.5-32b-awq,shared54,7628,disgust,HLH,H,L,H,1,6.41,9,44297,2488,46785
qwen2.5-32b-awq,shared54,3309,disgust,HLH,H,L,H,1,15.82,12,17119,2549,19668
qwen2.5-32b-awq,shared54,12455,disgust,HLH,H,L,H,1,4.71,7,11433,1448,12881
qwen2.5-32b-awq,shared54,9108,disgust,HLH,H,L,H,1,0.0,10,23362,1963,25325
qwen2.5-32b-awq,shared54,14857,disgust,HLH,H,L,H,1,7.01,6,6112,1099,7211
qwen2.5-32b-awq,shared54,11954,disgust,HLH,H,L,H,0,4.96,3,4001,635,4636
qwen2.5-32b-awq,shared54,5329,disgust,HLH,H,L,H,1,8.01,9,19972,1764,21736
qwen2.5-32b-awq,shared54,12130,disgust,HLH,H,L,H,0,13.45,3,11994,548,12542
qwen2.5-32b-awq,shared54,11641,disgust,HLH,H,L,H,1,7.33,6,8862,1243,10105
qwen2.5-32b-awq,shared54,6865,disgust,HLH,H,L,H,0,3.01,3,9011,824,9835
qwen2.5-32b-awq,shared54,8748,disgust,HLH,H,L,H,1,3.6,6,26914,1487,28401
qwen2.5-32b-awq,shared54,2339,disgust,HLH,H,L,H,0,5.75,3,35554,831,36385
qwen2.5-32b-awq,shared54,5607,disgust,HLH,H,L,H,1,5.35,12,16751,2211,18962
qwen2.5-32b-awq,shared54,17502,disgust,HLH,H,L,H,1,6.96,10,16175,2043,18218
qwen2.5-32b-awq,shared54,8021,disgust,HLH,H,L,H,1,7.08,10,22865,2398,25263
qwen2.5-32b-awq,shared54,5354,disgust,HLH,H,L,H,0,6.39,3,3323,759,4082
qwen2.5-32b-awq,shared54,15147,disgust,HLH,H,L,H,0,5.73,3,2984,701,3685
qwen2.5-32b-awq,shared54,12433,disgust,HLH,H,L,H,1,6.21,6,9824,949,10773
qwen2.5-32b-awq,shared54,8845,disgust,HLH,H,L,H,1,4.07,9,17479,2235,19714
qwen2.5-32b-awq,shared54,7196,disgust,HLH,H,L,H,1,6.305000000000001,10,16192,1851,18043
qwen2.5-32b-awq,shared54,10626,disgust,HLH,H,L,H,1,8.25,5,10859,945,11804
qwen2.5-32b-awq,shared54,1832,disgust,HLH,H,L,H,1,7.78,9,25844,1820,27664
qwen2.5-32b-awq,shared54,7505,disgust,HLH,H,L,H,1,3.01,9,21644,2253,23897
qwen2.5-32b-awq,shared54,1051,disgust,HLH,H,L,H,1,4.0,12,51276,2787,54063
qwen2.5-32b-awq,shared54,10336,disgust,HLH,H,L,H,1,7.69,10,10056,1790,11846
qwen2.5-32b-awq,shared54,13145,disgust,HLH,H,L,H,1,6.125,6,16699,1293,17992
qwen2.5-32b-awq,shared54,8773,disgust,HLH,H,L,H,0,2.2,3,4118,539,4657
qwen2.5-32b-awq,shared54,2168,disgust,HLH,H,L,H,0,4.56,3,5778,683,6461
qwen2.5-32b-awq,shared54,6913,disgust,HLH,H,L,H,1,6.09,6,8213,1150,9363
qwen2.5-32b-awq,shared54,10311,disgust,HLH,H,L,H,1,3.81,9,9540,1676,11216
qwen2.5-32b-awq,shared54,6967,disgust,HLH,H,L,H,1,7.325,6,14194,1304,15498
qwen2.5-32b-awq,shared54,16358,disgust,HLH,H,L,H,1,8.42,10,13085,2138,15223
qwen2.5-32b-awq,shared54,12964,disgust,HLH,H,L,H,1,6.365,12,12965,2280,15245
qwen2.5-32b-awq,shared54,15035,disgust,HLH,H,L,H,1,3.8,10,16425,2361,18786
qwen2.5-32b-awq,shared54,4681,disgust,HLH,H,L,H,0,3.94,3,3125,540,3665
qwen2.5-32b-awq,shared54,8679,disgust,HLH,H,L,H,1,6.1899999999999995,8,13166,1530,14696
qwen2.5-32b-awq,shared54,4575,disgust,HLH,H,L,H,1,3.84,10,13364,2251,15615
qwen2.5-32b-awq,shared54,8081,disgust,HLH,H,L,H,0,4.63,3,4136,734,4870
qwen2.5-32b-awq,shared54,17661,disgust,HLH,H,L,H,0,8.49,3,3274,720,3994
qwen2.5-32b-awq,shared54,8609,disgust,HLH,H,L,H,0,6.26,3,3711,603,4314
qwen2.5-32b-awq,shared54,14038,disgust,HLH,H,L,H,1,3.12,9,21786,2409,24195
qwen2.5-32b-awq,shared54,13087,disgust,HLH,H,L,H,1,6.11,10,12261,2416,14677
qwen2.5-32b-awq,shared54,11861,disgust,HLH,H,L,H,1,0.0,7,13832,1723,15555
qwen2.5-32b-awq,shared54,7186,disgust,HLH,H,L,H,1,4.5,10,19454,2373,21827
qwen2.5-32b-awq,shared54,4532,disgust,HLH,H,L,H,0,5.195,3,8169,660,8829
qwen2.5-32b-awq,shared54,16696,disgust,HLH,H,L,H,1,5.775,9,19010,2027,21037
qwen2.5-32b-awq,shared54,16171,disgust,HLH,H,L,H,1,4.763333333333333,6,17308,1322,18630
qwen2.5-32b-awq,shared54,2978,disgust,HLH,H,L,H,1,5.01,9,11089,1338,12427
qwen2.5-32b-awq,shared54,1543,disgust,HLH,H,L,H,0,2.69,3,6004,648,6652
qwen2.5-32b-awq,shared54,3592,disgust,HLH,H,L,H,0,4.73,3,4294,523,4817
qwen2.5-32b-awq,shared54,5008,disgust,HLH,H,L,H,1,6.17,11,20844,2525,23369
qwen2.5-32b-awq,shared54,5242,disgust,HLH,H,L,H,1,5.35,11,15100,2437,17537
qwen2.5-32b-awq,shared54,13833,disgust,HLH,H,L,H,0,6.52,3,2998,633,3631
qwen2.5-32b-awq,shared54,2081,disgust,HLH,H,L,H,0,4.88,3,3427,563,3990
qwen2.5-32b-awq,shared54,12608,disgust,HLH,H,L,H,1,5.640000000000001,6,9207,1316,10523
qwen2.5-32b-awq,shared54,12504,disgust,HLH,H,L,H,1,5.4,6,7773,1228,9001
qwen2.5-32b-awq,shared54,15337,disgust,HLH,H,L,H,0,11.04,3,9735,688,10423
qwen2.5-32b-awq,shared54,17338,disgust,HLH,H,L,H,1,6.91,8,8687,1941,10628
qwen2.5-32b-awq,shared54,8238,disgust,HLH,H,L,H,1,6.16,10,22705,2151,24856
qwen2.5-32b-awq,shared54,18128,disgust,HLH,H,L,H,1,5.39,6,13831,1290,15121
qwen2.5-32b-awq,shared54,376,disgust,HLH,H,L,H,1,2.415,9,15357,2014,17371
qwen2.5-32b-awq,shared54,3753,disgust,HLH,H,L,H,1,6.59,6,12249,1207,13456
qwen2.5-32b-awq,shared54,17595,disgust,HLH,H,L,H,1,5.8,9,16367,1698,18065
qwen2.5-32b-awq,shared54,8743,disgust,HLH,H,L,H,1,8.34,12,23670,2034,25704
qwen2.5-32b-awq,shared54,11146,disgust,HLH,H,L,H,0,0.09,3,4163,548,4711
qwen2.5-32b-awq,shared54,3655,disgust,HLH,H,L,H,0,7.34,3,3576,646,4222
qwen2.5-32b-awq,shared54,9617,disgust,HLH,H,L,H,1,4.25,9,9762,2098,11860
qwen2.5-32b-awq,shared54,14246,disgust,HLH,H,L,H,1,22.19,11,20573,1864,22437
qwen2.5-32b-awq,shared54,5182,disgust,HLH,H,L,H,1,10.28,11,49343,2278,51621
qwen2.5-32b-awq,shared54,14867,disgust,HLH,H,L,H,1,8.94,9,12249,1813,14062
qwen2.5-32b-awq,shared54,106,disgust,HLH,H,L,H,1,5.87,10,13410,1853,15263
qwen2.5-32b-awq,shared54,8630,disgust,HLH,H,L,H,1,26.98,8,12516,1690,14206
qwen2.5-32b-awq,shared54,16403,disgust,HLH,H,L,H,0,6.66,3,51151,847,51998
qwen2.5-32b-awq,shared54,5854,disgust,HLH,H,L,H,1,5.89,9,10989,1595,12584
qwen2.5-32b-awq,shared54,16635,disgust,HLH,H,L,H,1,8.71,8,11309,1891,13200
qwen2.5-32b-awq,shared54,3486,disgust,HLH,H,L,H,1,6.745,6,6364,1069,7433
qwen2.5-32b-awq,shared54,9779,disgust,HLH,H,L,H,1,6.869999999999999,10,15633,1583,17216
qwen2.5-32b-awq,shared54,6517,disgust,HLH,H,L,H,1,6.74,11,17722,2746,20468
qwen2.5-32b-awq,shared54,12252,disgust,HLH,H,L,H,1,6.46,10,32152,2529,34681
qwen2.5-32b-awq,shared54,5293,disgust,HLH,H,L,H,0,5.6,3,2866,533,3399
qwen2.5-32b-awq,shared54,17674,disgust,HLH,H,L,H,1,4.3,9,27696,1965,29661
qwen2.5-32b-awq,shared54,17378,disgust,HLH,H,L,H,1,4.94,8,8067,1728,9795
qwen2.5-32b-awq,shared54,18,disgust,HLH,H,L,H,1,5.21,6,29756,1208,30964
qwen2.5-32b-awq,shared54,10621,disgust,HLH,H,L,H,0,11.72,3,12310,678,12988
qwen2.5-32b-awq,shared54,16010,disgust,HLH,H,L,H,1,6.16,12,15357,2404,17761
qwen2.5-32b-awq,shared54,638,disgust,HLH,H,L,H,1,5.37,11,13876,2122,15998
qwen2.5-32b-awq,shared54,3665,disgust,HLH,H,L,H,1,7.66,12,19906,2703,22609
qwen2.5-32b-awq,shared54,11894,disgust,HLH,H,L,H,0,3.25,3,9438,566,10004
qwen2.5-32b-awq,shared54,10076,disgust,HLH,H,L,H,1,21.65,10,11304,1813,13117
qwen2.5-32b-awq,shared54,7846,disgust,HLH,H,L,H,1,7.66,9,11360,1652,13012
qwen2.5-32b-awq,shared54,1898,disgust,HLH,H,L,H,1,7.74,6,8763,1153,9916
qwen2.5-32b-awq,shared54,7892,disgust,HLH,H,L,H,1,3.19,11,51684,2838,54522
qwen2.5-32b-awq,shared54,2580,disgust,HLH,H,L,H,1,6.335,10,22615,2262,24877
qwen2.5-32b-awq,shared54,2806,disgust,HLH,H,L,H,1,17.19,10,15302,2349,17651
qwen2.5-32b-awq,shared54,15924,disgust,HLH,H,L,H,1,3.6,11,46692,2669,49361
qwen2.5-32b-awq,shared54,2267,disgust,HLH,H,L,H,1,5.94,6,29808,1199,31007
qwen2.5-32b-awq,shared54,17455,disgust,HLH,H,L,H,0,6.66,3,6099,707,6806
qwen2.5-32b-awq,shared54,4120,disgust,HLH,H,L,H,0,1.73,3,3362,682,4044
qwen2.5-32b-awq,shared54,4207,disgust,HLH,H,L,H,1,4.94,11,12874,2082,14956
qwen2.5-32b-awq,shared54,15574,disgust,HLH,H,L,H,1,6.745,10,14003,1891,15894
qwen2.5-32b-awq,shared54,18015,disgust,HLH,H,L,H,0,5.06,3,6161,813,6974
qwen2.5-32b-awq,shared54,5410,disgust,HLH,H,L,H,1,4.36,9,25332,1831,27163
qwen2.5-32b-awq,shared54,8685,disgust,HLH,H,L,H,1,5.785,12,18180,2905,21085
qwen2.5-32b-awq,shared54,17290,disgust,HLH,H,L,H,1,6.56,10,9881,1819,11700
qwen2.5-32b-awq,shared54,13865,disgust,HLH,H,L,H,1,6.07,8,26575,1543,28118
qwen2.5-32b-awq,shared54,6940,disgust,HLH,H,L,H,1,16.87,10,10938,1768,12706
qwen2.5-32b-awq,shared54,17671,disgust,HLH,H,L,H,1,4.21,9,94548,2672,97220
qwen2.5-32b-awq,shared54,6591,disgust,HLH,H,L,H,1,1.49,12,16827,2224,19051
qwen2.5-32b-awq,shared54,10214,disgust,HLH,H,L,H,0,7.78,3,3726,680,4406
qwen2.5-32b-awq,shared54,13074,disgust,HLH,H,L,H,1,8.86,6,8436,1392,9828
qwen2.5-32b-awq,shared54,12236,disgust,HLH,H,L,H,1,5.46,10,21691,1950,23641
qwen2.5-32b-awq,shared54,14355,disgust,HLH,H,L,H,0,7.303333333333334,3,3568,623,4191
qwen2.5-32b-awq,shared54,16959,disgust,HLH,H,L,H,1,6.16,6,11226,1446,12672
qwen2.5-32b-awq,shared54,14794,disgust,HLH,H,L,H,1,5.54,11,20330,2394,22724
qwen2.5-32b-awq,shared54,3965,disgust,HLH,H,L,H,1,7.6875,12,19138,2066,21204
qwen2.5-32b-awq,shared54,8123,disgust,HLH,H,L,H,1,4.39,7,10417,1293,11710
qwen2.5-32b-awq,shared54,7362,disgust,HLH,H,L,H,1,10.58,10,15667,2164,17831
qwen2.5-32b-awq,shared54,2098,disgust,HLH,H,L,H,1,6.99,6,10840,1126,11966
qwen2.5-32b-awq,shared54,11078,disgust,HLH,H,L,H,1,4.13,6,15314,1404,16718
qwen2.5-32b-awq,shared54,689,disgust,HLH,H,L,H,1,6.155,6,60665,1474,62139
qwen2.5-32b-awq,shared54,7540,disgust,HLH,H,L,H,0,18.63,3,4296,646,4942
qwen2.5-32b-awq,shared54,7216,disgust,HLH,H,L,H,1,6.5,12,17722,2628,20350
qwen2.5-32b-awq,shared54,235,disgust,HLH,H,L,H,0,4.91,3,12425,950,13375
qwen2.5-32b-awq,shared54,2326,disgust,HLH,H,L,H,1,19.5,8,10768,1502,12270
qwen2.5-32b-awq,shared54,1929,disgust,HLH,H,L,H,0,9.77,3,3455,638,4093
qwen2.5-32b-awq,shared54,7501,disgust,HLH,H,L,H,1,5.86,11,26474,2532,29006
qwen2.5-32b-awq,shared54,2208,disgust,HLH,H,L,H,0,5.3,3,4719,629,5348
qwen2.5-32b-awq,shared54,1029,disgust,HLH,H,L,H,0,10.69,3,10284,633,10917
qwen2.5-32b-awq,shared54,10827,disgust,HLH,H,L,H,1,5.21,7,13087,1279,14366
qwen2.5-32b-awq,shared54,2321,disgust,HLH,H,L,H,1,1.8199999999999998,6,15858,1607,17465
qwen2.5-32b-awq,shared54,16847,disgust,HLH,H,L,H,0,10.57,3,2941,559,3500
qwen2.5-32b-awq,shared54,7798,disgust,HLH,H,L,H,1,3.9050000000000002,9,12795,2479,15274
qwen2.5-32b-awq,shared54,9125,disgust,HLH,H,L,H,1,4.78,8,14196,1543,15739
qwen2.5-32b-awq,shared54,15906,disgust,HLH,H,L,H,1,4.95,10,20897,1915,22812
qwen2.5-32b-awq,shared54,7020,disgust,HLH,H,L,H,0,5.75,3,3212,621,3833
qwen2.5-32b-awq,shared54,17669,disgust,HLH,H,L,H,1,4.71,11,14752,2362,17114
qwen2.5-32b-awq,shared54,4335,disgust,HLH,H,L,H,1,3.75,5,7114,989,8103
qwen2.5-32b-awq,shared54,15488,disgust,HLH,H,L,H,1,5.36,11,11517,2251,13768
qwen2.5-32b-awq,shared54,7962,disgust,HLH,H,L,H,1,6.09,11,53698,2492,56190
qwen2.5-32b-awq,shared54,15498,disgust,HLH,H,L,H,0,5.94,3,46750,623,47373
qwen2.5-32b-awq,shared54,13338,disgust,HLH,H,L,H,0,5.875,3,3843,589,4432
qwen2.5-32b-awq,shared54,6239,disgust,HLH,H,L,H,1,23.35,10,14131,2202,16333
qwen2.5-32b-awq,shared54,3090,disgust,HLH,H,L,H,1,7.64,11,18651,2331,20982
qwen2.5-32b-awq,shared54,3176,disgust,HLH,H,L,H,0,6.076666666666667,3,20176,768,20944
qwen2.5-32b-awq,shared54,14124,disgust,HLH,H,L,H,1,10.825000000000001,11,33870,2530,36400
qwen2.5-32b-awq,shared54,11609,disgust,HLH,H,L,H,0,6.17,3,3256,568,3824
qwen2.5-32b-awq,shared54,13879,disgust,HLH,H,L,H,1,16.88,9,9319,1747,11066
qwen2.5-32b-awq,shared54,13470,disgust,HLH,H,L,H,1,7.870000000000001,6,8439,1420,9859
qwen2.5-32b-awq,shared54,15303,disgust,HLH,H,L,H,1,0.9,8,15420,1495,16915
qwen2.5-32b-awq,shared54,1775,disgust,HLH,H,L,H,1,6.99,6,8890,1077,9967
qwen2.5-32b-awq,shared54,3224,disgust,HLH,H,L,H,0,6.03,3,11327,739,12066
qwen2.5-32b-awq,shared54,1986,disgust,HLH,H,L,H,1,5.26,5,15644,1370,17014
qwen2.5-32b-awq,shared54,13193,disgust,HLH,H,L,H,1,7.74,5,5104,1145,6249
qwen2.5-32b-awq,shared54,11118,disgust,HLH,H,L,H,0,2.93,3,3214,903,4117
qwen2.5-32b-awq,shared54,3580,disgust,HLH,H,L,H,1,7.57,8,14207,2107,16314
qwen2.5-32b-awq,shared54,8147,disgust,HLH,H,L,H,0,6.2,3,18870,902,19772
qwen2.5-32b-awq,shared54,6278,disgust,HLH,H,L,H,1,7.523333333333333,10,15174,1892,17066
qwen2.5-32b-awq,shared54,6232,disgust,HLH,H,L,H,0,8.21,3,16357,518,16875
qwen2.5-32b-awq,shared54,17573,disgust,HLH,H,L,H,1,3.32,6,15470,1447,16917
qwen2.5-32b-awq,shared54,14700,disgust,HLH,H,L,H,1,28.68,6,26921,1698,28619
qwen2.5-32b-awq,shared54,4593,disgust,HLH,H,L,H,1,4.1075,7,15950,1407,17357
qwen2.5-32b-awq,shared54,13824,disgust,HLH,H,L,H,1,6.85,12,21820,2919,24739
qwen2.5-32b-awq,shared54,6012,disgust,HLH,H,L,H,1,3.6233333333333335,6,9291,1606,10897
qwen2.5-32b-awq,shared54,9127,disgust,HLH,H,L,H,1,6.84,11,12426,2344,14770
qwen2.5-32b-awq,shared54,15159,disgust,HLH,H,L,H,1,7.16,10,24466,2072,26538
qwen2.5-32b-awq,shared54,8185,disgust,HLH,H,L,H,0,10.58,3,7066,625,7691
qwen2.5-32b-awq,shared54,2470,disgust,HLH,H,L,H,1,5.55,11,24414,2169,26583
qwen2.5-32b-awq,shared54,14520,disgust,HLH,H,L,H,1,6.04,11,22190,2287,24477
qwen2.5-32b-awq,shared54,18033,disgust,HLH,H,L,H,0,7.253333333333334,3,6220,708,6928
qwen2.5-32b-awq,shared54,3208,disgust,HLH,H,L,H,1,6.68,11,17130,2164,19294
qwen2.5-32b-awq,shared54,1657,disgust,HLH,H,L,H,1,6.609999999999999,6,8123,1104,9227
qwen2.5-32b-awq,shared54,17713,disgust,HLH,H,L,H,1,7.37,10,13676,1959,15635
qwen2.5-32b-awq,shared54,483,disgust,HLH,H,L,H,0,3.54,3,4938,710,5648
qwen2.5-32b-awq,shared54,3056,disgust,HLH,H,L,H,0,5.97,3,6125,752,6877
qwen2.5-32b-awq,shared54,7745,disgust,HLH,H,L,H,1,1.15,10,47644,2631,50275
qwen2.5-32b-awq,shared54,5449,disgust,HLH,H,L,H,1,5.76,9,16588,1862,18450
qwen2.5-32b-awq,shared54,13317,disgust,HLH,H,L,H,0,19.21,3,3575,584,4159
qwen2.5-32b-awq,shared54,15913,disgust,HLH,H,L,H,0,4.91,3,5614,704,6318
qwen2.5-32b-awq,shared54,15773,disgust,HLH,H,L,H,1,62.64,10,18310,2537,20847
qwen2.5-32b-awq,shared54,7004,disgust,HLH,H,L,H,1,7.64,9,12779,1753,14532
qwen2.5-32b-awq,shared54,13141,disgust,HLH,H,L,H,1,0.0,6,9985,1158,11143
qwen2.5-32b-awq,shared54,1921,disgust,HLH,H,L,H,1,6.425,10,20739,2537,23276
qwen2.5-32b-awq,shared54,5394,disgust,HLH,H,L,H,1,5.2,7,12679,1244,13923
qwen2.5-32b-awq,shared54,12418,disgust,HLH,H,L,H,1,5.78,5,7074,1182,8256
qwen2.5-32b-awq,shared54,70,disgust,HLH,H,L,H,0,25.91,3,6493,545,7038
qwen2.5-32b-awq,shared54,12793,disgust,HLH,H,L,H,1,23.6,11,11869,2045,13914
qwen2.5-32b-awq,shared54,8690,disgust,HLH,H,L,H,0,6.18,3,4273,665,4938
qwen2.5-32b-awq,shared54,14909,disgust,HLH,H,L,H,1,22.7,11,14173,2138,16311
qwen2.5-32b-awq,shared54,9347,disgust,HLH,H,L,H,1,5.89,8,10148,1578,11726
qwen2.5-32b-awq,shared54,13861,disgust,HLH,H,L,H,1,23.7,8,8405,1521,9926
qwen2.5-32b-awq,shared54,15947,disgust,HLH,H,L,H,1,6.85,11,26865,2604,29469
qwen2.5-32b-awq,shared54,5072,disgust,HLH,H,L,H,1,5.764,8,68243,2354,70597
qwen2.5-32b-awq,shared54,6222,disgust,HLH,H,L,H,1,6.66,10,16990,2453,19443
qwen2.5-32b-awq,shared54,9722,disgust,HLH,H,L,H,1,3.35,10,31405,2295,33700
qwen2.5-32b-awq,shared54,7133,disgust,HLH,H,L,H,1,2.37,6,6858,1363,8221
qwen2.5-32b-awq,shared54,1916,disgust,HLH,H,L,H,0,5.8,3,3876,862,4738
qwen2.5-32b-awq,shared54,17766,disgust,HLH,H,L,H,1,7.76,10,15071,2024,17095
qwen2.5-32b-awq,shared54,1997,disgust,HLH,H,L,H,1,0.96,10,19826,1866,21692
qwen2.5-32b-awq,shared54,10276,disgust,HLH,H,L,H,0,2.21,3,3334,630,3964
qwen2.5-32b-awq,shared54,1873,disgust,HLH,H,L,H,1,15.99,10,19318,2041,21359
qwen2.5-32b-awq,shared54,1643,disgust,HLH,H,L,H,1,7.86,12,34661,2883,37544
qwen2.5-32b-awq,shared54,15623,disgust,HLH,H,L,H,0,12.17,3,3293,657,3950
qwen2.5-32b-awq,shared54,16477,disgust,HLH,H,L,H,1,6.9375,11,12388,2416,14804
qwen2.5-32b-awq,shared54,17403,disgust,HLH,H,L,H,0,0.91,3,4058,734,4792
qwen2.5-32b-awq,shared54,5158,disgust,HLH,H,L,H,1,7.17,11,13171,2439,15610
qwen2.5-32b-awq,shared54,1863,disgust,HLH,H,L,H,0,6.48,3,9837,741,10578
qwen2.5-32b-awq,shared54,16640,disgust,HLH,H,L,H,1,3.1,10,13164,2045,15209
qwen2.5-32b-awq,shared54,2625,disgust,HLH,H,L,H,1,4.71,11,26512,2333,28845
qwen2.5-32b-awq,shared54,6089,disgust,HLH,H,L,H,1,6.37,10,11541,2083,13624
qwen2.5-32b-awq,shared54,2245,disgust,HLH,H,L,H,1,4.2,8,35341,1872,37213
qwen2.5-32b-awq,shared54,2226,disgust,HLH,H,L,H,1,6.9,10,15029,1799,16828
qwen2.5-32b-awq,shared54,7707,disgust,HLH,H,L,H,1,4.71,6,13379,1182,14561
qwen2.5-32b-awq,shared54,13230,disgust,HLH,H,L,H,1,5.22,11,18866,2287,21153
qwen2.5-32b-awq,shared54,3928,disgust,HLH,H,L,H,0,4.39,3,10692,691,11383
qwen2.5-32b-awq,shared54,8067,disgust,HLH,H,L,H,1,12.67,10,17539,2085,19624
qwen2.5-32b-awq,shared54,1302,disgust,HLH,H,L,H,1,17.395,9,9919,1563,11482
qwen2.5-32b-awq,shared54,2686,disgust,HLH,H,L,H,0,5.06,3,4012,699,4711
qwen2.5-32b-awq,shared54,13737,disgust,HLH,H,L,H,1,4.21,9,18842,2531,21373
qwen2.5-32b-awq,shared54,17130,disgust,HLH,H,L,H,1,2.62,10,26277,2035,28312
qwen2.5-32b-awq,shared54,10366,disgust,HLH,H,L,H,1,8.11,6,8087,1601,9688
qwen2.5-32b-awq,shared54,8544,disgust,HLH,H,L,H,0,12.92,3,4641,675,5316
qwen2.5-32b-awq,shared54,6693,disgust,HLH,H,L,H,0,4.94,3,3662,640,4302
qwen2.5-32b-awq,shared54,10295,disgust,HLH,H,L,H,1,6.0,11,18508,2554,21062
qwen2.5-32b-awq,shared54,7821,disgust,HLH,H,L,H,1,5.682,10,24830,2017,26847
qwen2.5-32b-awq,shared54,8703,disgust,HLH,H,L,H,0,1.29,3,7674,714,8388
qwen2.5-32b-awq,shared54,12969,disgust,HLH,H,L,H,0,7.58,3,12089,813,12902
qwen2.5-32b-awq,shared54,4288,disgust,HLH,H,L,H,1,3.42,6,25403,1326,26729
qwen2.5-32b-awq,shared54,9830,disgust,HLH,H,L,H,1,7.02,6,9928,1192,11120
qwen2.5-32b-awq,shared54,14982,disgust,HLH,H,L,H,1,28.49,9,9598,1901,11499
qwen2.5-32b-awq,shared54,10360,disgust,HLH,H,L,H,1,6.656666666666666,11,19168,2376,21544
qwen2.5-32b-awq,shared54,2377,disgust,HLH,H,L,H,1,16.785,11,29006,2509,31515
qwen2.5-32b-awq,shared54,305,disgust,HLH,H,L,H,0,5.77,3,4514,650,5164
qwen2.5-32b-awq,shared54,15017,disgust,HLH,H,L,H,1,7.056,12,15276,2369,17645
qwen2.5-32b-awq,shared54,3276,disgust,HLH,H,L,H,0,5.35,3,15844,664,16508
qwen2.5-32b-awq,shared54,2400,disgust,HLH,H,L,H,0,2.76,3,12341,774,13115
qwen2.5-32b-awq,shared54,17617,disgust,HLH,H,L,H,1,9.88,11,22504,2501,25005
qwen2.5-32b-awq,shared54,6984,disgust,HLH,H,L,H,1,10.71,11,10821,2022,12843
qwen2.5-32b-awq,shared54,16576,disgust,HLH,H,L,H,1,4.21,5,6256,938,7194
qwen2.5-32b-awq,shared54,4340,disgust,HLH,H,L,H,0,4.95,3,7504,608,8112
qwen2.5-32b-awq,shared54,11436,disgust,HLH,H,L,H,1,4.13,5,6571,899,7470
qwen2.5-32b-awq,shared54,2254,disgust,HLH,H,L,H,1,4.3,6,14259,1450,15709
qwen2.5-32b-awq,shared54,8004,disgust,HLH,H,L,H,1,5.02,6,10838,1347,12185
qwen2.5-32b-awq,shared54,12108,disgust,HLH,H,L,H,1,0.12,6,6636,1222,7858
qwen2.5-32b-awq,shared54,9338,disgust,HLH,H,L,H,1,3.84,6,5528,815,6343
qwen2.5-32b-awq,shared54,5169,disgust,HLH,H,L,H,1,3.96,10,16464,2013,18477
qwen2.5-32b-awq,shared54,14358,disgust,HLH,H,L,H,1,5.38,11,16669,2913,19582
qwen2.5-32b-awq,shared54,17800,disgust,HLH,H,L,H,1,7.34,6,8148,1056,9204
qwen2.5-32b-awq,shared54,9912,disgust,HLH,H,L,H,1,6.53,6,16975,1360,18335
qwen2.5-32b-awq,shared54,17332,disgust,HLH,H,L,H,1,7.23,7,12095,1424,13519
qwen2.5-32b-awq,shared54,256,disgust,HLH,H,L,H,0,4.97,3,5165,787,5952
qwen2.5-32b-awq,shared54,9810,disgust,HLH,H,L,H,1,6.8,11,19338,2513,21851
qwen2.5-32b-awq,shared54,3394,disgust,HLH,H,L,H,0,6.77,3,5434,778,6212
